target.cycle,target.energy,target.edp,target.area,mapping.mapping,arch.pe,arch.mac,arch.meshX,arch.mem1_entries,arch.mem1_depth,arch.mem1_width,arch.mem1_instances,arch.mem1_word-bits,arch.mem1_network-word-bits,arch.mem1_n_rdwr_ports,arch.mem1_n_banks,arch.mem1_read_bandwidth,arch.mem1_write_bandwidth,arch.mem2_entries,arch.mem2_depth,arch.mem2_width,arch.mem2_instances,arch.mem2_meshX,arch.mem2_word-bits,arch.mem2_n_rdwr_ports,arch.mem2_n_banks,arch.mem2_read_bandwidth,arch.mem2_write_bandwidth,arch.name,prob.shape,prob.C,prob.Hdilation,prob.Hstride,prob.K,prob.N,prob.P,prob.Q,prob.R,prob.S,prob.Wdilation,prob.Wstride,target.gemmini_cycle
16313354.0,1771.686007,6400.52,16.106937,L3[WIO] S3 Q4 P14 C4 R3 K32 - L2[WI] N1 K4X - L1[O] K2 Q7 P2 C2X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,16313354.0
1745014.0,1229.688843,1637.8470000000002,16.106937,L3[WIO] K16 C8 R3 Q2 - L2[WI] N1 K16X - L1[O] S3 Q14 P28 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1745014.0
5805519.0,1400.03216,6743.809,16.106937,L3[WIO] K32 C8 P2 S3 Q14 - L2[WI] N1 K4X - L1[O] K2 R3 Q2 P2 - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,5805519.0
19238705.0,1258.72736,1593.69,16.106937,L3[WIO] K16 C8 S3 P7 Q28 - L2[WI] N1 K16X - L1[O] R3 P4 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,19238705.0
2046660.0,276.29897,77.98262,16.106937,L3[WIO] C2 K16 P7 Q28 - L2[WI] N1 K16X - L1[O] S3 R3 P2 C4X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,2046660.0
474374.0,234.996154,58.95607,16.106937,L3[WIO] K32 Q7 P7 - L2[WI] N1 K8X - L1[O] S3 R3 Q4 P4 C8X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,474374.0
1291611.0,499.588304,211.8734,16.106937,L3[WIO] R3 K32 Q7 P7 - L2[WI] N1 K8X - L1[O] S3 Q4 P2 C8X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1291611.0
14406564.0,1888.927163,6824.0740000000005,16.106937,L3[WIO] R3 P14 S3 Q7 C4 K16 - L2[WI] N1 K4X - L1[O] K4 Q4 P2 C2X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,14406564.0
945222.0,475.523045,477.1974,16.106937,L3[WIO] K8 Q7 C8 P2 - L2[WI] N1 K16X - L1[O] K2 S3 R3 Q4 - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,945222.0
4948137.0,901.598055,2171.452,16.106937,L3[WIO] R3 P14 Q7 C4 K16 - L2[WI] N1 K4X - L1[O] K4 S3 Q4 P2 C2X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,4948137.0
3617175.0,1294.162759,4935.129,16.106937,L3[WIO] Q2 K256 C2 - L2[WI] N1 - L1[O] S3 R3 Q14 P28 C4X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,3617175.0
9422510.0,1254.875913,1584.025,16.106937,L3[WIO] S3 K8 Q7 C8 P28 - L2[WI] N1 K16X - L1[O] K2 R3 Q4 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,9422510.0
1779428.0,1222.38539,1618.086,16.106937,L3[WIO] K16 C8 S3 Q4 - L2[WI] N1 K16X - L1[O] R3 Q7 P2 - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1779428.0
7302535.0,565.103389,567.0931,16.106937,L3[WIO] K8 Q7 C8 P28 - L2[WI] N1 K16X - L1[O] K2 S3 R3 Q4 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,7302535.0
948474.0,480.123131,481.8136,16.106937,L3[WIO] K16 C8 Q4 - L2[WI] N1 K16X - L1[O] S3 R3 Q7 P14 - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,948474.0
7215434.0,2994.73444,12622.16,16.106937,L3[WIO] R3 Q2 K256 C2 - L2[WI] N1 - L1[O] S3 Q14 P28 C4X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,7215434.0
4759726.0,3446.386958,13791.5,16.106937,L3[WIO] K16 C8 S3 R3 Q4 - L2[WI] N1 K16X - L1[O] Q7 P2 - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,4759726.0
1126292.0,307.286831,289.0955,16.106937,L3[WIO] S3 K8 Q7 C8 - L2[WI] N1 K16X - L1[O] K2 R3 Q4 P7 - L0[W] P4,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1126292.0
1880029.0,1230.673242,1639.158,16.106937,L3[WIO] K16 C8 R3 Q4 - L2[WI] N1 K16X - L1[O] S3 Q7 P14 - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1880029.0
240531184.0,4396.507503,31766.28,16.106937,L3[WIO] R3 Q28 K256 S3 C2 P7 - L2[WI] N1 - L1[O] P4 C4X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,240531184.0
1001631.0,247.30397,248.1747,16.106937,L3[WIO] C2 K16 Q4 - L2[WI] N1 K4X - L1[O] K4 S3 R3 Q7 P7 C4X - L0[W] P4,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1001631.0
7166262.0,1242.486035,1654.892,16.106937,L3[WIO] C8 S3 K16 P28 - L2[WI] N1 K16X - L1[O] R3 Q28 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,7166262.0
4558208.0,1657.50467,5988.021,16.106937,L3[WIO] P7 Q2 R3 S3 C4 K32 - L2[WI] N1 K4X - L1[O] K2 Q14 P4 C2X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,4558208.0
18563068.0,1377.272692,2018.266,16.106937,L3[WIO] C8 S3 K16 P28 R3 - L2[WI] N1 K16X - L1[O] Q28 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,18563068.0
2153989.0,593.394272,595.4836,16.106937,L3[WIO] K16 Q28 C8 P2 - L2[WI] N1 K16X - L1[O] S3 R3 - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,2153989.0
2442675.0,556.097713,558.0557,16.106937,L3[WIO] K8 C8 Q14 R3 S3 - L2[WI] N1 K16X - L1[O] K2 Q2 P14 - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,2442675.0
1310112.0,495.029325,496.7723,16.106937,L3[WIO] K8 C8 Q14 R3 - L2[WI] N1 K16X - L1[O] K2 S3 Q2 P14 - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,1310112.0
7062935.0,579.612681,581.6535,16.106937,L3[WIO] C8 K16 P28 R3 - L2[WI] N1 K16X - L1[O] S3 Q28 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,7062935.0
26097454.0,951.715646,955.0666,16.106937,L3[WIO] K16 Q28 C8 P28 - L2[WI] N1 K16X - L1[O] S3 R3 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,8,1,2,256,1,28,28,3,3,1,2,26097454.0
2151434.0,1259.092444,1094.625,16.106937,L3[WIO] K32 P7 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 P4 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,2151434.0
3290820.0,1357.09487,1179.826,16.106937,L3[WIO] K32 P14 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,3290820.0
1549348.0,1217.091403,1058.11,16.106937,L3[WIO] K32 P4 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 C32X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,1549348.0
2434454.0,1456.168013,1412.0870000000002,16.106937,L3[WIO] K32 C2 P4 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C16X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,2434454.0
1634144.0,1358.1655859999998,1317.0510000000002,16.106937,L3[WIO] K32 C2 P2 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C16X - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,1634144.0
9964672.0,22082.229486,575412.7,16.106937,L3[WIO] C256 K16 Q7 - L2[WI] N1 K16X - L1[O] K2 Q4 P28 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,9964672.0
929782.0,1399.9079789999998,1638.497,16.106937,L3[WIO] C4 K32 Q4 - L2[WI] N1 K16X - L1[O] Q7 P28 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,929782.0
4377089.0,1399.9079789999998,1638.497,16.106937,L3[WIO] C4 K32 P7 Q14 - L2[WI] N1 K16X - L1[O] Q2 P4 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,4377089.0
6845249.0,2062.171128,4138.86,16.106937,L3[WIO] P14 K32 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,6845249.0
1058920.0,1399.9079789999998,1638.497,16.106937,L3[WIO] C4 K32 P2 Q4 - L2[WI] N1 K16X - L1[O] Q7 C64X - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,1058920.0
1573931.0,1275.635838,1129.907,16.106937,L3[WIO] P2 K32 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 P14 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,1573931.0
2417243.0,1406.725053,1292.118,16.106937,L3[WIO] P4 K32 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C32X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,2417243.0
1041463.0,1205.634104,1067.902,16.106937,L3[WIO] P2 K32 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 C32X - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,1041463.0
6038765.0,1399.9079789999998,1638.497,16.106937,L3[WIO] C4 K32 P28 Q4 - L2[WI] N1 K16X - L1[O] Q7 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,6038765.0
5494744.0,1999.771365,2637.522,16.106937,L3[WIO] P28 K32 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,5494744.0
930347.0,1182.276261,1027.843,16.106937,L3[WIO] K32 C2 - L2[WI] N1 K16X - L1[O] C8 Q28 P28 C16X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,930347.0
6678104.0,1913.774622,12483.32,16.106937,L3[WIO] K32 Q7 C64 - L2[WI] N1 K4X - L1[O] K4 Q4 P28 C4X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,6678104.0
7301169.0,3664.898359,13358.29,16.106937,L3[WIO] Q4 P7 C32 K32 - L2[WI] N1 K8X - L1[O] K2 Q7 C8X - L0[W] P4,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,1,512,1,28,28,1,1,1,1,7301169.0
5028866.0,3202.298694,9079.977,16.106937,L3[WIO] K32 P4 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 P7 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,5028866.0
4449296.0,3281.830063,9654.987,16.106937,L3[WIO] K32 P2 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 P7 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,4449296.0
6976593.0,2920.439407,6641.967,16.106937,L3[WIO] K32 C2 P7 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C16X - L0[W] P4,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,6976593.0
5147729.0,2892.565388,7200.59,16.106937,L3[WIO] K32 C2 P2 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C16X - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,5147729.0
72764629.0,23069.348837,623127.8,16.106937,L3[WIO] C256 K16 P2 Q7 - L2[WI] N1 K16X - L1[O] K2 Q4 - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,72764629.0
73477345.0,23070.180302,623729.1,16.106937,L3[WIO] C256 K16 Q7 - L2[WI] N1 K16X - L1[O] K2 Q4 P28 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,73477345.0
9872174.0,2959.463035,5939.761,16.106937,L3[WIO] K32 C2 P14 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C16X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,9872174.0
15764344.0,3037.51029,10973.53,16.106937,L3[WIO] K32 C2 P28 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C16X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,15764344.0
5457429.0,3546.413362,11689.89,16.106937,L3[WIO] C4 K32 Q4 - L2[WI] N1 K16X - L1[O] Q7 P28 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,5457429.0
8983441.0,2717.175734,6725.031999999999,16.106937,L3[WIO] C4 K32 P7 Q14 - L2[WI] N1 K16X - L1[O] Q2 P4 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,8983441.0
5726948.0,3492.647332,11326.68,16.106937,L3[WIO] C4 K32 P2 Q4 - L2[WI] N1 K16X - L1[O] Q7 C64X - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,5726948.0
9380016.0,3075.454016,6415.053000000001,16.106937,L3[WIO] P14 K32 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,9380016.0
3661858.0,2810.03564,6759.191999999999,16.106937,L3[WIO] P2 K32 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 P14 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,3661858.0
3149519.0,3298.373457,9757.697,16.106937,L3[WIO] P2 K32 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 P14 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,3149519.0
4377922.0,2854.272036,6713.613,16.106937,L3[WIO] P4 K32 Q14 - L2[WI] N1 K16X - L1[O] C8 Q2 C32X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,4377922.0
13440801.0,2094.730531,3893.184,16.106937,L3[WIO] C4 K32 P28 Q4 - L2[WI] N1 K16X - L1[O] Q7 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,13440801.0
4413840.0,3499.385396,11072.62,16.106937,L3[WIO] K32 C2 - L2[WI] N1 K16X - L1[O] C8 Q28 P28 C16X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,4413840.0
37285729.0,8424.067687,74530.76,16.106937,L3[WIO] K32 C64 Q7 P7 - L2[WI] N1 K8X - L1[O] K2 Q4 P4 C4X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,37285729.0
4474720.0,3527.40455,11316.59,16.106937,L3[WIO] K32 C2 P2 - L2[WI] N1 K16X - L1[O] C8 Q28 P14 C16X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,4474720.0
4570419.0,3486.414318,12236.48,16.106937,L3[WIO] Q4 P4 C32 K32 - L2[WI] N1 K8X - L1[O] K2 Q7 C8X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,4570419.0
7388282.0,3721.895521,13776.13,16.106937,L3[WIO] Q4 P7 C32 K32 - L2[WI] N1 K8X - L1[O] K2 Q7 C8X - L0[W] P4,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,256,1,2,512,1,28,28,1,1,1,2,7388282.0
1095569.0,929.977234,609.946,16.106937,L3[WIO] C8 Q14 K16 - L2[WI] N1 K16X - L1[O] C2 Q2 P14 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1095569.0
1447041.0,929.977234,609.946,16.106937,L3[WIO] C8 Q2 P7 K16 - L2[WI] N1 K16X - L1[O] C2 Q14 P4 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1447041.0
1275425.0,1312.101307,1305.299,16.106937,L3[WIO] K16 C4 Q14 - L2[WI] N1 K16X - L1[O] C4 Q2 P14 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1275425.0
1690039.0,1411.361672,1542.7879999999998,16.106937,L3[WIO] K16 P7 C4 Q2 - L2[WI] N1 K16X - L1[O] C4 Q14 P4 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1690039.0
1058258.0,809.71635,451.4719,16.106937,L3[WIO] C8 Q2 P4 K16 - L2[WI] N1 K16X - L1[O] C2 Q14 C32X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1058258.0
1316490.0,1340.7309699999998,1399.68,16.106937,L3[WIO] K16 P4 C4 Q2 - L2[WI] N1 K16X - L1[O] C4 Q14 C32X - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1316490.0
2282597.0,1210.585965,1071.669,16.106937,L3[WIO] C8 Q2 P14 K16 - L2[WI] N1 K16X - L1[O] C2 Q14 P2 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,2282597.0
1043782.0,1206.213716,1078.9160000000002,16.106937,L3[WIO] K16 C2 Q7 - L2[WI] N1 K16X - L1[O] C8 Q4 P28 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,1043782.0
16402778.0,3540.606061,22797.65,16.106937,L3[WIO] C16 P2 K256 - L2[WI] N1 - L1[O] Q28 C32X - L0[W] P14,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,16402778.0
3411716.0,1377.717963,1232.32,16.106937,L3[WIO] K16 C2 P14 Q4 - L2[WI] N1 K16X - L1[O] C8 Q7 C32X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,512,1,1,256,1,28,28,1,1,1,1,3411716.0
